nodefigur: Kathryn McKinley, Scott Shenker, Hctor GarcaMolina, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Lixia Zhang, Ben Shneiderman, Alexander Aiken, John Hennessy, Joseph Hellerstein, Henry Levy, Jon Crowcroft, Andy Wellings, Thomas Gro, Phillip B Gibbons, Rastislav Bodk, James Gray, Mooly Sagiv, Ion Stoica, Deborah Estrin, Brad Myers, Saman Amarasinghe, Ramesh Govindan, Yannis Ioannidis, Frank Mueller, Kang G Shin, George Varghese, Jeffrey Mogul
team: Peter Denning, Robert Ashenhurst, David Patterson, Mark Doernhoefer, Michael Stonebraker, Diane Crawford, Ben Shneiderman, Joseph Hellerstein, Trevor Mudge, Peter Henderson, Mary Beth Rosson, Laurence Press, Paul Frenger, John M Carroll, George NevilleNeil, Mark Guzdial, Beth Simon, Diane Crawford, David Maier, Hari Balakrishnan, Susan Rodger, Aaron Marcus, Owen Astrachan, Tony Clear, Mordechai Moti BenAri, Nick McKeown, Susanne Humphrey, Nicklaus Wirth, Maurice Wilkes, Orit Hazzan
datastream: Scott Shenker, Hctor GarcaMolina, Donald Towsley, Rajeev Gupta, Michael Stonebraker, Lixia Zhang, Thomas Anderson, Joseph Hellerstein, Philip S Yu, Jon Crowcroft, Michael Carey, Marianne Winslett, Nikil D Dutt, Amin Vahdat, Trevor Mudge, Jeffrey Ullman, Phillip B Gibbons, David DeWitt, James Gray, Deborah Estrin, Christoforos Kozyrakis, Saman Amarasinghe, Ramesh Govindan, Larry Peterson, Yuanyuan Zhou, Nick Feamster, Yannis Ioannidis, Kang G Shin, Stefano Ceri, Elisa Bertino
realtime: Peter Denning, Scott Shenker, Peter Neumann, Mark Doernhoefer, Donald Towsley, Rajeev Gupta, Mark Thorson, Jennifer Rexford, Diane Crawford, Philip S Yu, Jon Crowcroft, Marianne Winslett, Amin Vahdat, Andy Wellings, Rachid Guerraoui, Amer Diwan, David Bacon, Alan Burns, Henry M Walker, Edward Lazowska, Ion Stoica, Deborah Estrin, Saman Amarasinghe, David Parnas, Larry Peterson, David R Cheriton, Andries van Dam, Sarita V Adve, Frank Mueller, George Varghese
machincode: David Patterson, Peter Neumann, Mark Doernhoefer, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Mark Thorson, Diane Crawford, Alexander Aiken, John Hennessy, Nikil D Dutt, Jeffrey Ullman, James Larus, Thomas Gro, Rockford Ross, Amer Diwan, Rastislav Bodk, David Bacon, Mooly Sagiv, Saman Amarasinghe, Larry Peterson, David R Cheriton, Michael Hicks, Susan Eggers, Paul Frenger, Frank Mueller, Yale N Patt, Lieven Eeckhout, Brian Bershad, Jan Vitek
newsoftwar: Peter Denning, Robert Ashenhurst, David Patterson, Peter Neumann, Mark Doernhoefer, Jennifer Rexford, Mark Hill, Diane Crawford, Thomas Anderson, Mary Lou Soffa, Marianne Winslett, James Larus, Thomas Gro, Rockford Ross, Margaret Martonosi, Henry M Walker, Peter Henderson, Christoforos Kozyrakis, David Parnas, Mary Beth Rosson, Michael Hicks, Nick Feamster, Laurence Press, Paul Frenger, John M Carroll, George NevilleNeil, Hal Berghel, Geoffrey M Voelker, William Tracz, Beth Simon
appropri: Robert Ashenhurst, Hctor GarcaMolina, Mark Doernhoefer, Martin Rinard, Mark Thorson, Diane Crawford, Ben Shneiderman, Andy Wellings, Thomas Gro, Rockford Ross, Alan Burns, Henry M Walker, Edward Lazowska, Brad Myers, Peter Henderson, David Parnas, Yannis Ioannidis, John M Carroll, Hal Berghel, Mary Shaw, William Tracz, Eric Roberts, Aaron Marcus, Tony Clear, Mordechai Moti BenAri, Jiawei Han, Henry Baker, Michael Scott, Edward Coffman, Lori Clarke
volum: Peter Denning, Kathryn McKinley, Robert Ashenhurst, Peter Neumann, Mark Doernhoefer, Mark Thorson, Jennifer Rexford, Ben Shneiderman, Andy Wellings, Rockford Ross, Alan Burns, Peter Henderson, Ramesh Govindan, Yannis Ioannidis, Elisa Bertino, Patrick Hanrahan, Phillip Bernstein, Donald P Greenberg, Mark Horowitz, Dan Suciu, Owen Astrachan, Tony Clear, Jiawei Han, Henry Baker, Mahadev Satyanarayanan, T Vijaykumar, Maurice Wilkes, J Eliot Moss, David Ginat, Donald Gotterbarn
amount: Peter Denning, Kathryn McKinley, Robert Ashenhurst, Peter Neumann, Donald Towsley, Rajeev Gupta, Mark Thorson, Mark Hill, Diane Crawford, Mary Lou Soffa, John Hennessy, Nikil D Dutt, Thomas Gro, Rachid Guerraoui, Rastislav Bodk, David Bacon, Henry M Walker, David Parnas, Larry Peterson, David R Cheriton, Andries van Dam, Anoop Gupta, Lieven Eeckhout, Elisa Bertino, Hal Berghel, Sushil Jajodia, William Tracz, Diane Crawford, Norman P Jouppi, Jean Sammet
ow: Scott Shenker, Hctor GarcaMolina, Donald Towsley, Rajeev Gupta, Mahmut T Kandemir, Jennifer Rexford, Lixia Zhang, Mary Lou Soffa, Randy Katz, Alexander Aiken, Jon Crowcroft, Amin Vahdat, Rastislav Bodk, Mooly Sagiv, Ion Stoica, Christoforos Kozyrakis, Ramesh Govindan, Larry Peterson, David R Cheriton, Nick Feamster, Frank Mueller, Kang G Shin, Elisa Bertino, George Varghese, Jeffrey Mogul, Timothy Sherwood, Craig Chambers, Hari Balakrishnan, Mateo Valero, Scott Mahlke
histori: Peter Denning, Robert Ashenhurst, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Rajeev Gupta, Frans Kaashoek, Mark Thorson, Ben Shneiderman, Mary Lou Soffa, Trevor Mudge, Rachid Guerraoui, James Gray, Mooly Sagiv, Peter Henderson, Laurence Press, Paul Frenger, Yale N Patt, John M Carroll, Hal Berghel, Mark Guzdial, Sushil Jajodia, Jan Vitek, Alexander Wolf, Aaron Marcus, Maurice Herlihy, Phillip Bernstein, John C Lui, Guy E Blelloch, Dean M Tullsen
runtimsystem: Kathryn McKinley, Frans Kaashoek, Michael Stonebraker, Mahmut T Kandemir, Mark Hill, Thomas Anderson, Mary Lou Soffa, Alexander Aiken, Henry Levy, Monica Lam, Trevor Mudge, Andy Wellings, James Larus, Thomas Gro, Amer Diwan, David Bacon, Alan Burns, David DeWitt, Edward Lazowska, Christoforos Kozyrakis, Saman Amarasinghe, David Wood, Michael Hicks, Susan Eggers, Sarita V Adve, Yale N Patt, Lieven Eeckhout, Brian Bershad, Keshav Pingali, Anant Agarwal
algorithmfigur: Kathryn McKinley, Hctor GarcaMolina, Rajeev Gupta, Martin Rinard, Mahmut T Kandemir, Mark Hill, Ben Shneiderman, Philip S Yu, Michael Carey, Nikil D Dutt, Monica Lam, James Larus, Rachid Guerraoui, Rastislav Bodk, David Bacon, Alan Burns, Margaret Martonosi, Mooly Sagiv, Saman Amarasinghe, Yuanyuan Zhou, Michael Hicks, Nick Feamster, Yannis Ioannidis, Frank Mueller, Jeffrey Mogul, Keshav Pingali, Todd C Mowry, Raghu Ramakrishnan, David Culler, Patrick Hanrahan
attribut: David Patterson, Hctor GarcaMolina, Frans Kaashoek, Michael Stonebraker, Ben Shneiderman, Randy Katz, Joseph Hellerstein, Philip S Yu, Marianne Winslett, Amin Vahdat, Jeffrey Ullman, Andy Wellings, Thomas Gro, Rastislav Bodk, Alan Burns, David DeWitt, James Gray, Mooly Sagiv, Deborah Estrin, Ramesh Govindan, Larry Peterson, Yuanyuan Zhou, Andries van Dam, Yannis Ioannidis, Kang G Shin, Elisa Bertino, Mary Shaw, Geoffrey M Voelker, Sushil Jajodia, Raghu Ramakrishnan
performmodel: Peter Denning, David Patterson, Donald Towsley, Mahmut T Kandemir, Mark Hill, Lixia Zhang, Randy Katz, John Hennessy, Philip S Yu, Michael Carey, Marianne Winslett, Trevor Mudge, James Larus, Phillip B Gibbons, Rastislav Bodk, Margaret Martonosi, Edward Lazowska, Christoforos Kozyrakis, Saman Amarasinghe, Yuanyuan Zhou, David Wood, Susan Eggers, Frank Mueller, Kang G Shin, Yale N Patt, Lieven Eeckhout, Geoffrey M Voelker, Norman P Jouppi, Timothy Sherwood, David Culler
realtim: Kathryn McKinley, Robert Ashenhurst, Scott Shenker, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Martin Rinard, Michael Stonebraker, Mark Thorson, Jennifer Rexford, Lixia Zhang, Diane Crawford, Jon Crowcroft, Nikil D Dutt, Monica Lam, Trevor Mudge, Andy Wellings, Rachid Guerraoui, David Bacon, Alan Burns, Ion Stoica, Deborah Estrin, David R Cheriton, Paul Frenger, Frank Mueller, Kang G Shin, George NevilleNeil, Brian Bershad, Geoffrey M Voelker, William Tracz
systempage: Kathryn McKinley, David Patterson, Frans Kaashoek, Mark Hill, Thomas Anderson, Randy Katz, John Hennessy, Joseph Hellerstein, Henry Levy, Michael Carey, Monica Lam, James Larus, Thomas Gro, Rachid Guerraoui, Edward Lazowska, Deborah Estrin, Christoforos Kozyrakis, Saman Amarasinghe, Barbara Liskov, Ramesh Govindan, Larry Peterson, David R Cheriton, David Wood, Susan Eggers, Frank Mueller, Anoop Gupta, Brian Bershad, Keshav Pingali, Geoffrey M Voelker, Anant Agarwal
ai: Peter Denning, Kathryn McKinley, Robert Ashenhurst, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Rajeev Gupta, Mahmut T Kandemir, Lixia Zhang, Diane Crawford, Mary Lou Soffa, Andy Wellings, Phillip B Gibbons, Rachid Guerraoui, David Bacon, Alan Burns, Saman Amarasinghe, David Parnas, Yuanyuan Zhou, Paul Frenger, John M Carroll, Simon Peyton Jones, Jens Palsberg, Andrew Tanenbaum, Thomas Reps, James Kurose, Owen Astrachan, Tony Clear, Ken Kennedy
datacommunic: Robert Ashenhurst, Scott Shenker, Hctor GarcaMolina, Mahmut T Kandemir, Lixia Zhang, Diane Crawford, Randy Katz, John Hennessy, Joseph Hellerstein, Henry Levy, Jon Crowcroft, Amin Vahdat, Monica Lam, Trevor Mudge, James Gray, Ion Stoica, Deborah Estrin, Saman Amarasinghe, Ramesh Govindan, David R Cheriton, Susan Eggers, Laurence Press, Paul Frenger, Frank Mueller, Anoop Gupta, Kang G Shin, Jeffrey Mogul, Todd C Mowry, Mendel Rosenblum, Aaron Weiss
curriculum: Peter Denning, Robert Ashenhurst, David Patterson, Diane Crawford, Mary Lou Soffa, Andy Wellings, Rockford Ross, Amer Diwan, Alan Burns, Henry M Walker, Peter Henderson, David Parnas, Mary Beth Rosson, Andries van Dam, Laurence Press, Peter Wegner, Mark Guzdial, Mary Shaw, Beth Simon, David Maier, Eric Roberts, Susan Rodger, Donald P Greenberg, Owen Astrachan, Tony Clear, Mordechai Moti BenAri, Susanne Humphrey, Orit Hazzan, David Ginat, Donald Gotterbarn
sampl: Peter Denning, Kathryn McKinley, Peter Neumann, Donald Towsley, Frans Kaashoek, Mark Hill, Thomas Anderson, Randy Katz, Joseph Hellerstein, Phillip B Gibbons, Amer Diwan, Rastislav Bodk, David DeWitt, Margaret Martonosi, Henry M Walker, Deborah Estrin, Ramesh Govindan, Mary Beth Rosson, David Wood, Yannis Ioannidis, Anoop Gupta, Lieven Eeckhout, John M Carroll, George NevilleNeil, Mark Guzdial, Raghu Ramakrishnan, Patrick Hanrahan, Hari Balakrishnan, Mateo Valero, Susan Rodger
optimalgorithm: Peter Denning, David Patterson, Rajeev Gupta, Martin Rinard, Mahmut T Kandemir, Lixia Zhang, Joseph Hellerstein, Philip S Yu, Nikil D Dutt, Monica Lam, Jeffrey Ullman, Phillip B Gibbons, Rachid Guerraoui, Rastislav Bodk, Alan Burns, David DeWitt, Margaret Martonosi, Saman Amarasinghe, David Parnas, Larry Peterson, Yuanyuan Zhou, Sarita V Adve, Yannis Ioannidis, Frank Mueller, Anoop Gupta, Lieven Eeckhout, Keshav Pingali, Sushil Jajodia, Raghu Ramakrishnan, Anant Agarwal
performimpact: Kathryn McKinley, Scott Shenker, Donald Towsley, Martin Rinard, Mahmut T Kandemir, Mark Hill, Lixia Zhang, Thomas Anderson, Mary Lou Soffa, Alexander Aiken, John Hennessy, Henry Levy, Michael Carey, Amin Vahdat, Trevor Mudge, Thomas Gro, Rastislav Bodk, Margaret Martonosi, Christoforos Kozyrakis, David R Cheriton, Susan Eggers, Sarita V Adve, Anoop Gupta, Yale N Patt, Lieven Eeckhout, Brian Bershad, Todd C Mowry, Jan Vitek, Norman P Jouppi, Anant Agarwal
newresearch: Peter Denning, Kathryn McKinley, Robert Ashenhurst, Peter Neumann, Mark Doernhoefer, Michael Stonebraker, Jennifer Rexford, Mark Hill, Lixia Zhang, Ben Shneiderman, Mary Lou Soffa, Jon Crowcroft, Michael Carey, Marianne Winslett, Jeffrey Ullman, Rockford Ross, Rachid Guerraoui, Edward Lazowska, Ion Stoica, Brad Myers, Larry Peterson, Yuanyuan Zhou, Nick Feamster, Stefano Ceri, Peter Wegner, Mark Guzdial, Keshav Pingali, Diane Crawford, Alexander Wolf, Jens Palsberg
designprocess: Peter Denning, Robert Ashenhurst, Mark Doernhoefer, Diane Crawford, Ben Shneiderman, Randy Katz, Nikil D Dutt, Trevor Mudge, Andy Wellings, Rachid Guerraoui, Deborah Estrin, Brad Myers, Peter Henderson, David Parnas, Mary Beth Rosson, Andries van Dam, Laurence Press, Stefano Ceri, Lieven Eeckhout, John M Carroll, Mark Guzdial, Mary Shaw, William Tracz, David Maier, Timothy Sherwood, Patrick Hanrahan, Simon Peyton Jones, Alexander Wolf, Aaron Marcus, Mark Horowitz
dataparallel: David Patterson, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Mark Thorson, Mark Hill, Randy Katz, Henry Levy, Michael Carey, Nikil D Dutt, Monica Lam, Trevor Mudge, James Larus, Thomas Gro, Phillip B Gibbons, Rastislav Bodk, David Bacon, David DeWitt, Margaret Martonosi, James Gray, Christoforos Kozyrakis, Saman Amarasinghe, David Wood, Nick Feamster, Keshav Pingali, Todd C Mowry, Diane Crawford, Anant Agarwal, Mendel Rosenblum
datasize: Kathryn McKinley, Scott Shenker, Hctor GarcaMolina, Rajeev Gupta, Frans Kaashoek, Mahmut T Kandemir, Mark Hill, Mary Lou Soffa, John Hennessy, Joseph Hellerstein, Philip S Yu, Michael Carey, Marianne Winslett, Nikil D Dutt, Thomas Gro, Phillip B Gibbons, David Bacon, David DeWitt, Margaret Martonosi, Ion Stoica, Deborah Estrin, Saman Amarasinghe, Ramesh Govindan, David R Cheriton, Yuanyuan Zhou, David Wood, Sarita V Adve, Todd C Mowry, Raghu Ramakrishnan, Norman P Jouppi
media: Peter Denning, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Lixia Zhang, Diane Crawford, Ben Shneiderman, Mary Lou Soffa, Randy Katz, Jon Crowcroft, Monica Lam, James Gray, Sarita V Adve, Laurence Press, Yannis Ioannidis, Hal Berghel, Mark Guzdial, Beth Simon, Diane Crawford, Norman P Jouppi, Aaron Weiss, Susan Rodger, Aaron Marcus, Donald P Greenberg, John C Lui, James Kurose, Owen Astrachan, Srinivasan Seshan
traffic: David Patterson, Scott Shenker, Peter Neumann, Mark Doernhoefer, Donald Towsley, Mark Thorson, Jennifer Rexford, Mark Hill, Lixia Zhang, Diane Crawford, Thomas Anderson, Randy Katz, Henry Levy, Philip S Yu, Jon Crowcroft, Amin Vahdat, James Gray, Deborah Estrin, Larry Peterson, David R Cheriton, Laurence Press, Anoop Gupta, Kang G Shin, George NevilleNeil, Hal Berghel, George Varghese, Jeffrey Mogul, Geoffrey M Voelker, Anant Agarwal, Aaron Weiss
datadepend: Kathryn McKinley, Rajeev Gupta, Martin Rinard, Mahmut T Kandemir, Lixia Zhang, Mary Lou Soffa, Alexander Aiken, John Hennessy, Philip S Yu, Marianne Winslett, Nikil D Dutt, Monica Lam, Trevor Mudge, Thomas Gro, Phillip B Gibbons, Rastislav Bodk, David Bacon, Margaret Martonosi, Mooly Sagiv, Brad Myers, Saman Amarasinghe, Susan Eggers, Anoop Gupta, Yale N Patt, Keshav Pingali, Todd C Mowry, Beth Simon, Norman P Jouppi, Anant Agarwal, David Maier
equat: Peter Denning, Robert Ashenhurst, Scott Shenker, Hctor GarcaMolina, Donald Towsley, Mahmut T Kandemir, Jon Crowcroft, Trevor Mudge, Rockford Ross, Alan Burns, Margaret Martonosi, Edward Lazowska, David Wood, Yale N Patt, George NevilleNeil, Mary Shaw, Keshav Pingali, Diane Crawford, Patrick Hanrahan, Hanan Samet, Simon Peyton Jones, Jean Sammet, Phillip Bernstein, Donald P Greenberg, Martn Abadi, John C Lui, Dan Suciu, Ken Kennedy, Henry Baker, Edward Coffman
analysitechniqu: Kathryn McKinley, Rajeev Gupta, Martin Rinard, Mahmut T Kandemir, Ben Shneiderman, Mary Lou Soffa, Alexander Aiken, Joseph Hellerstein, Philip S Yu, Monica Lam, Trevor Mudge, Andy Wellings, James Larus, Thomas Gro, Rockford Ross, Amer Diwan, Rastislav Bodk, David Bacon, Alan Burns, Mooly Sagiv, Ion Stoica, Peter Henderson, Saman Amarasinghe, Yuanyuan Zhou, Nick Feamster, Frank Mueller, Lieven Eeckhout, Mary Shaw, Keshav Pingali, Timothy Sherwood
memoribandwidth: Kathryn McKinley, David Patterson, Mahmut T Kandemir, Mark Thorson, Jennifer Rexford, Mark Hill, Mary Lou Soffa, Randy Katz, Alexander Aiken, John Hennessy, Joseph Hellerstein, Henry Levy, Nikil D Dutt, Monica Lam, Trevor Mudge, Thomas Gro, Phillip B Gibbons, David Bacon, Christoforos Kozyrakis, Saman Amarasinghe, Larry Peterson, David R Cheriton, David Wood, Frank Mueller, Anoop Gupta, Yale N Patt, George Varghese, Todd C Mowry, Norman P Jouppi, Anant Agarwal
maximum: Peter Denning, Donald Towsley, Rajeev Gupta, Jennifer Rexford, Lixia Zhang, Diane Crawford, Mary Lou Soffa, Philip S Yu, Jon Crowcroft, Nikil D Dutt, Jeffrey Ullman, Andy Wellings, Phillip B Gibbons, Alan Burns, David DeWitt, Deborah Estrin, Peter Henderson, Saman Amarasinghe, David Parnas, Ramesh Govindan, Andries van Dam, Yannis Ioannidis, Frank Mueller, George Varghese, Mary Shaw, Geoffrey M Voelker, Diane Crawford, Hanan Samet, Alexander Wolf, Hari Balakrishnan
estim: Peter Denning, Kathryn McKinley, Robert Ashenhurst, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Rajeev Gupta, Michael Stonebraker, Mahmut T Kandemir, Mark Hill, Lixia Zhang, Mary Lou Soffa, Randy Katz, Joseph Hellerstein, Philip S Yu, Jon Crowcroft, Nikil D Dutt, Phillip B Gibbons, Amer Diwan, Rastislav Bodk, David DeWitt, Deborah Estrin, Brad Myers, Ramesh Govindan, David Wood, Sarita V Adve, George Varghese, Mary Shaw, Geoffrey M Voelker
systemsupport: Peter Neumann, Hctor GarcaMolina, Frans Kaashoek, Michael Stonebraker, Mark Thorson, Mark Hill, Lixia Zhang, Ben Shneiderman, Thomas Anderson, Joseph Hellerstein, Henry Levy, Philip S Yu, Michael Carey, Amin Vahdat, Monica Lam, Trevor Mudge, Rockford Ross, Rachid Guerraoui, Amer Diwan, Margaret Martonosi, James Gray, Edward Lazowska, Brad Myers, Saman Amarasinghe, Ramesh Govindan, Mary Beth Rosson, David R Cheriton, David Wood, Michael Hicks, Kang G Shin
choic: Peter Denning, Robert Ashenhurst, Mark Thorson, Jennifer Rexford, Diane Crawford, Alexander Aiken, Philip S Yu, Jon Crowcroft, Jeffrey Ullman, Andy Wellings, Rockford Ross, Alan Burns, Henry M Walker, Saman Amarasinghe, David Parnas, Laurence Press, Yale N Patt, George NevilleNeil, Peter Wegner, Jeffrey Mogul, Beth Simon, Diane Crawford, Anant Agarwal, David Maier, Aaron Weiss, Eric Roberts, Aaron Marcus, Jens Palsberg, Owen Astrachan, Tony Clear
newdesign: Robert Ashenhurst, David Patterson, Scott Shenker, Mark Doernhoefer, Frans Kaashoek, Jennifer Rexford, Lixia Zhang, Diane Crawford, Ben Shneiderman, Randy Katz, Michael Carey, Nikil D Dutt, Trevor Mudge, Rachid Guerraoui, David Bacon, David DeWitt, Ion Stoica, Christoforos Kozyrakis, Mary Beth Rosson, Nick Feamster, John M Carroll, Mark Guzdial, William Tracz, Diane Crawford, Norman P Jouppi, Timothy Sherwood, David Culler, Aaron Weiss, Simon Peyton Jones, Alexander Wolf
originprogram: Kathryn McKinley, David Patterson, Mark Doernhoefer, Rajeev Gupta, Martin Rinard, Mary Lou Soffa, Alexander Aiken, John Hennessy, Monica Lam, James Larus, Amer Diwan, Rastislav Bodk, David Bacon, Mooly Sagiv, Saman Amarasinghe, Larry Peterson, Yuanyuan Zhou, Michael Hicks, Frank Mueller, Anoop Gupta, Lieven Eeckhout, Keshav Pingali, Raghu Ramakrishnan, Beth Simon, Jan Vitek, Craig Chambers, Hanan Samet, Simon Peyton Jones, Scott Mahlke, Jens Palsberg
systemresourc: Peter Denning, Kathryn McKinley, David Patterson, Hctor GarcaMolina, Donald Towsley, Frans Kaashoek, Mahmut T Kandemir, Thomas Anderson, Michael Carey, Marianne Winslett, Nikil D Dutt, Amin Vahdat, Monica Lam, Andy Wellings, Alan Burns, David DeWitt, Ion Stoica, David Parnas, Ramesh Govindan, Mary Beth Rosson, Larry Peterson, David R Cheriton, Andries van Dam, Susan Eggers, Yannis Ioannidis, Paul Frenger, Anoop Gupta, Kang G Shin, Yale N Patt, Elisa Bertino
layer: Kathryn McKinley, Scott Shenker, Hctor GarcaMolina, Donald Towsley, Mahmut T Kandemir, Mark Thorson, Jennifer Rexford, Lixia Zhang, Diane Crawford, Ben Shneiderman, Joseph Hellerstein, Philip S Yu, Michael Carey, Nikil D Dutt, Amin Vahdat, Trevor Mudge, Phillip B Gibbons, Ion Stoica, Larry Peterson, Michael Hicks, Nick Feamster, Paul Frenger, Stefano Ceri, John M Carroll, Elisa Bertino, George NevilleNeil, George Varghese, William Tracz, Mendel Rosenblum, Timothy Sherwood
com: Peter Denning, Robert Ashenhurst, David Patterson, Peter Neumann, Hctor GarcaMolina, Martin Rinard, Frans Kaashoek, Michael Stonebraker, Mark Thorson, Ben Shneiderman, Rockford Ross, Henry M Walker, Brad Myers, David Parnas, Barbara Liskov, Andries van Dam, Laurence Press, Paul Frenger, Hal Berghel, Jeffrey Mogul, Diane Crawford, David Maier, Patrick Hanrahan, Simon Peyton Jones, Jean Sammet, Aaron Marcus, Andrew Tanenbaum, Dan Suciu, Owen Astrachan, Mordechai Moti BenAri
skill: Peter Denning, Robert Ashenhurst, David Patterson, Mark Doernhoefer, Diane Crawford, Ben Shneiderman, Rockford Ross, Amer Diwan, Henry M Walker, Peter Henderson, David Parnas, Mary Beth Rosson, Nick Feamster, Laurence Press, John M Carroll, Mark Guzdial, Sushil Jajodia, Beth Simon, Diane Crawford, Eric Roberts, Aaron Marcus, Owen Astrachan, Tony Clear, Jonathan Grudin, Mark Squillante, Orit Hazzan, David Ginat, Donald Gotterbarn, Elliot Soloway, Moshe Vardi
